"Source Url","Pair","Match Line"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (2%)","36"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-aterriqu/ (8%);/Users/lord/Documents/2016green43/2016greenironhack4-wluan/ (8%)","18"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (5%)","28"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%)","26"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (3%)","59"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (3%)","26"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%)","26"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (3%)","59"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (3%);/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (1%)","26"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-pmittal115/ (1%)","31"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (9%)","35"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%)","28"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%)","25"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (6%);/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%)","22"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (2%)","33"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-prachitamane/ (10%)","28"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-prachitamane/ (12%);/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (3%)","28"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (5%)","25"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-prachitamane/ (10%)","28"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (3%);/Users/lord/Documents/2016green43/2016greenironhack3-prachitamane/ (12%)","28"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-ishwetasingh/ (0%)","9"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-ishwetasingh/ (0%)","9"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (5%)","25"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%)","27"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (0%)","28"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (4%)","26"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (0%)","36"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (0%)","36"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (2%)","30"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (5%)","30"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (2%);/Users/lord/Documents/2016green43/2016greenironhack4-aterriqu/ (6%)","20"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (2%);/Users/lord/Documents/2016green43/2016greenironhack3-aterriqu/ (11%)","20"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%)","19"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (7%)","31"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (5%)","19"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-pmittal115/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (4%)","27"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%)","26"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (4%)","23"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%)","26"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-aterriqu/ (6%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (7%)","17"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (7%);/Users/lord/Documents/2016green43/2016greenironhack4-dengc/ (1%)","19"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-dengc/ (1%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (7%)","19"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (7%);/Users/lord/Documents/2016green43/2016greenironhack4-tanmayee123/ (6%)","27"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-tanmayee123/ (6%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (7%)","27"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%)","22"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-ishwetasingh/ (0%)","6"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-ishwetasingh/ (0%)","6"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (2%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (4%)","21"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (7%)","28"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%)","24"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (7%)","31"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (4%);/Users/lord/Documents/2016green43/2016greenironhack4-tanmayee123/ (6%)","26"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-tanmayee123/ (6%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (4%)","26"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-meetalivaidya/ (8%);/Users/lord/Documents/2016green43/2016greenironhack4-tanmayee123/ (6%)","29"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-meetalivaidya/ (8%);/Users/lord/Documents/2016green43/2016greenironhack3-tanmayee123/ (6%)","29"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-prachitamane/ (7%)","21"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (1%)","18"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (1%)","18"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-wluan/ (6%)","20"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (3%)","26"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (3%)","26"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-tanmayee123/ (5%)","24"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack3-tanmayee123/ (5%)","24"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (4%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%)","17"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-tanmayee123/ (5%)","24"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack3-tanmayee123/ (5%)","24"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (2%);/Users/lord/Documents/2016green43/2016greenironhack4-pmittal115/ (0%)","14"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-meetalivaidya/ (8%)","20"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (2%);/Users/lord/Documents/2016green43/2016greenironhack4-pmittal115/ (0%)","14"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-crloflin/ (22%);/Users/lord/Documents/2016green43/2016greenironhack4-wluan/ (5%)","6"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-aterriqu/ (5%);/Users/lord/Documents/2016green43/2016greenironhack4-crloflin/ (22%)","7"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (2%);/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%)","12"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (4%);/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%)","20"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (2%);/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%)","12"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (2%)","11"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (2%);/Users/lord/Documents/2016green43/2016greenironhack3-ankitbatheja/ (0%)","11"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-prachitamane/ (6%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (3%)","19"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-pjt90/ (5%)","14"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-meetalivaidya/ (7%)","17"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%)","24"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-tanmayee123/ (4%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (5%)","22"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-tanmayee123/ (4%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (5%)","22"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (1%)","17"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%)","14"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (5%)","28"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (5%)","20"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-pjt90/ (4%)","14"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (5%)","34"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-pjt90/ (4%)","14"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-shiboo18/ (10%)","15"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-shiboo18/ (10%)","15"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (5%)","27"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-shiboo18/ (10%)","15"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-shiboo18/ (10%)","15"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-prachitamane/ (5%);/Users/lord/Documents/2016green43/2016greenironhack4-wluan/ (4%)","19"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-pjt90/ (4%)","23"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-dengc/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-pjt90/ (4%)","23"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-crloflin/ (18%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (5%)","8"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-prachitamane/ (6%);/Users/lord/Documents/2016green43/2016greenironhack4-wluan/ (4%)","19"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (5%)","20"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-shiboo18/ (10%)","14"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-shiboo18/ (10%)","14"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%)","17"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (5%);/Users/lord/Documents/2016green43/2016greenironhack4-wluan/ (4%)","6"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (5%)",""
