"Source Url","Pair","Match Line"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-patrickherrod/ (16%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ishwetasingh/ (96%)","9258"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ankitbatheja/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-dengc/ (0%)","17"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-MegamindHenry/ (1%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-tanmayee123/ (2%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-aterriqu/ (2%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-dengc/ (0%)","10"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ankitbatheja/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-tanmayee123/ (2%)","4"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-abelal16/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-wluan/ (2%)","7"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-abelal16/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-Christyyy/ (5%)","8"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-MegamindHenry/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-crloflin/ (8%)","7"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-crloflin/ (8%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-tanmayee123/ (2%)","5"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-crloflin/ (8%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-meetalivaidya/ (1%)","5"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-Christyyy/ (5%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-wluan/ (2%)","9"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-pmittal115/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-crloflin/ (7%)","5"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-huayifang/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-shiboo18/ (4%)","8"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ankitbatheja/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-pjt90/ (1%)","5"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-patrickherrod/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-sabrina-hsu/ (6%)","4"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ishwetasingh/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-shiboo18/ (4%)","3"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-sauravn/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-Christyyy/ (4%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-pmittal115/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-shiboo18/ (3%)","9"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-huayifang/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-aterriqu/ (1%)","5"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-cgrieger12/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-Christyyy/ (4%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-Christyyy/ (4%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-taycurt17/ (2%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-sabrina-hsu/ (5%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-meetalivaidya/ (1%)","4"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-pmittal115/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-tanmayee123/ (1%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-sabrina-hsu/ (5%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-pjt90/ (1%)","5"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-pmittal115/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-aterriqu/ (1%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-abelal16/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-prachitamane/ (2%)","7"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-Christyyy/ (4%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-dengc/ (0%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-prachitamane/ (2%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-shiboo18/ (3%)","4"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-patrickherrod/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-Christyyy/ (4%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ishwetasingh/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-meetalivaidya/ (1%)","5"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-dengc/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-shiboo18/ (3%)","13"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-pjt90/ (1%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-wluan/ (1%)","3"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-patrickherrod/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-tanmayee123/ (1%)","5"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-aterriqu/ (1%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-pjt90/ (1%)","3"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-dengc/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ishwetasingh/ (0%)","7"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-crloflin/ (5%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-dengc/ (0%)","9"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-MegamindHenry/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-wluan/ (1%)","8"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-tanmayee123/ (1%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-wluan/ (1%)","9"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-shiboo18/ (3%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-wluan/ (1%)","4"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-sabrina-hsu/ (4%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-wluan/ (1%)","11"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-prachitamane/ (1%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ishwetasingh/ (0%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-prachitamane/ (1%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-Christyyy/ (3%)","8"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-pmittal115/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-pjt90/ (1%)","5"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-pjt90/ (1%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-tanmayee123/ (1%)","3"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-patrickherrod/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-prachitamane/ (1%)","4"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-lostkuma/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-wluan/ (1%)","4"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-lostkuma/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-dengc/ (0%)","10"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-lostkuma/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-aterriqu/ (1%)","4"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-jeffkeilmann/ (6%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-sauravn/ (0%)","7"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ishwetasingh/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-taycurt17/ (1%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ishwetasingh/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-pjt90/ (1%)","2"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-huayifang/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-wluan/ (1%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-huayifang/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-tanmayee123/ (1%)","3"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-huayifang/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-prachitamane/ (1%)","5"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-huayifang/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-patrickherrod/ (0%)","5"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-huayifang/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-Christyyy/ (3%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-crloflin/ (5%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ishwetasingh/ (0%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-cgrieger12/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-wluan/ (1%)","2"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-cgrieger12/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-jeffkeilmann/ (6%)","7"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-aterriqu/ (1%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ishwetasingh/ (0%)","6"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ankitbatheja/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-prachitamane/ (1%)","3"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-ankitbatheja/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-crloflin/ (5%)","9"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-abelal16/ (0%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-shiboo18/ (3%)","9"
"http://moss.stanford.edu/results/359045068/","/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-Christyyy/ (3%);/Users/lord/Documents/2016greenironhack-phase4-master/2016greenironhack-meetalivaidya/ (0%)",""
